   0.0000000000000000        0.0000000000000000       0.10000000000000001        0.0000000000000000        0.0000000000000000     
   6.0337384521333042E-003   0.0000000000000000        9.5739916258958696E-002  -2.7176228851317472E-002  -3.0461987534668548E-002
   1.2067476904266608E-002   0.0000000000000000        9.3378361860772752E-002  -4.2865524940825447E-002  -4.6179813432991892E-002
   1.8101215356399913E-002   0.0000000000000000        9.1916911370783172E-002  -5.0831382813759693E-002  -6.1469663246413037E-002
   2.4134953808533217E-002   0.0000000000000000        9.0870729239980255E-002  -5.4346942479085524E-002  -7.5936293440988428E-002
   3.0168692260666520E-002   0.0000000000000000        9.0018138498840133E-002  -5.4867897712454934E-002  -8.9370107203926227E-002
   3.6202430712799827E-002   0.0000000000000000        8.9255348438095017E-002  -5.3623949465783846E-002 -0.10178484972061182     
   4.2236169164933134E-002   0.0000000000000000        8.8538126094858588E-002  -5.1587697465410004E-002 -0.11337914798168035     
   4.8269907617066440E-002   0.0000000000000000        8.7843323127003103E-002  -4.9320146646817539E-002 -0.12396703122343095     
   5.4303646069199747E-002   0.0000000000000000        8.7141541038346787E-002  -4.6701008656105603E-002 -0.13363597883279543     
   6.0337384521333054E-002   0.0000000000000000        8.6430174430366144E-002  -4.3846062009809367E-002 -0.14227303502196548     
   6.6371122973466354E-002   0.0000000000000000        8.5714303228122443E-002  -4.0977594043212114E-002 -0.15004108780450295     
   7.2404861425599654E-002   0.0000000000000000        8.5002394609232576E-002  -3.8223471456808031E-002 -0.15703216264318479     
   7.8438599877732954E-002   0.0000000000000000        8.4309299127902443E-002  -3.5548511493323512E-002 -0.16317071919133713     
   8.4472338329866253E-002   0.0000000000000000        8.3656270274135358E-002  -3.3015257171126321E-002 -0.16854853908317544     
   9.0506076781999553E-002   0.0000000000000000        8.3064664828149462E-002  -3.0674805849335712E-002 -0.17319413631385697     
   9.6539815234132853E-002   0.0000000000000000        8.2524231655318941E-002  -2.8707663669646312E-002 -0.17721357155646311     
  0.10257355368626615        0.0000000000000000        8.2034326071109151E-002  -2.7116161685389866E-002 -0.18052751058126787     
  0.10860729213839945        0.0000000000000000        8.1607921484953411E-002  -2.5914537338568928E-002 -0.18333607823131559     
  0.11464103059053275        0.0000000000000000        8.1244462311717780E-002  -2.5035768324929611E-002 -0.18571831325453564     
  0.12067476904266605        0.0000000000000000        8.0938698567094486E-002  -2.4342179570232388E-002 -0.18777811108682235     
  0.12670850749479937        0.0000000000000000        8.0688385527143885E-002  -2.3854109023156232E-002 -0.18957707737386789     
  0.13274224594693268        0.0000000000000000        8.0477636451621801E-002  -2.3517662504721072E-002 -0.19110430581670940     
  0.13877598439906599        0.0000000000000000        8.0303967255087705E-002  -2.3274526381618425E-002 -0.19237164050276037     
  0.14480972285119931        0.0000000000000000        8.0166601054124348E-002  -2.3103149619449072E-002 -0.19338369793727095     
  0.15084346130333262        0.0000000000000000        8.0052766087600188E-002  -2.2966577092583637E-002 -0.19418341852764345     
  0.15687719975546593        0.0000000000000000        7.9953790535915947E-002  -2.2819346103093427E-002 -0.19477353531808439     
  0.16291093820759925        0.0000000000000000        7.9875750286955011E-002  -2.2632213535071312E-002 -0.19512935243349866     
  0.16894467665973256        0.0000000000000000        7.9838647015536751E-002  -2.2470816044067324E-002 -0.19529074686324174     
  0.17497841511186588        0.0000000000000000        7.9862014122501573E-002  -2.2298992318051689E-002 -0.19529832306668540     
  0.18101215356399919        0.0000000000000000        7.9920841008578242E-002  -2.1990610193420801E-002 -0.19511437646553589     
  0.18704589201613250        0.0000000000000000        8.0005985673019281E-002  -2.1534238247382959E-002 -0.19469603999283280     
  0.19307963046826582        0.0000000000000000        8.0111906507461084E-002  -2.0952863237805916E-002 -0.19405915789825429     
  0.19911336892039913        0.0000000000000000        8.0232147908558982E-002  -2.0296598971102288E-002 -0.19323078840831279     
  0.20514710737253244        0.0000000000000000        8.0392119337669571E-002  -1.9728790506463801E-002 -0.19230911175574353     
  0.21118084582466576        0.0000000000000000        8.0582095930861658E-002  -1.9150256432215160E-002 -0.19123813836961831     
  0.21721458427679907        0.0000000000000000        8.0794632062443139E-002  -1.8494783372867231E-002 -0.19002652591782135     
  0.22324832272893239        0.0000000000000000        8.1024088624944826E-002  -1.7723571110936212E-002 -0.18867057442936533     
  0.22928206118106570        0.0000000000000000        8.1260582394053898E-002  -1.6813238353846405E-002 -0.18717547721795022     
  0.23531579963319901        0.0000000000000000        8.1508364558252264E-002  -1.5852039758515311E-002 -0.18560857937423070     
  0.24134953808533233        0.0000000000000000        8.1769335891994685E-002  -1.4891925452221434E-002 -0.18395759122042585     
  0.24738327653746564        0.0000000000000000        8.2040194695339394E-002  -1.3923992345532561E-002 -0.18224777063125258     
  0.25341701498959895        0.0000000000000000        8.2317634208336127E-002  -1.2949080251623765E-002 -0.18045819861565685     
  0.25945075344173224        0.0000000000000000        8.2596586087244531E-002  -1.1978267039741692E-002 -0.17866077746316220     
  0.26548449189386553        0.0000000000000000        8.2875448038505078E-002  -1.1050280266726647E-002 -0.17687976765212660     
  0.27151823034599881        0.0000000000000000        8.3153299529332439E-002  -1.0219284575186349E-002 -0.17512552764105097     
  0.27755196879813210        0.0000000000000000        8.3426468337987988E-002  -9.4917474381280877E-003 -0.17340993033127808     
  0.28358570725026538        0.0000000000000000        8.3690454213693491E-002  -8.8685149915247192E-003 -0.17173086835098852     
  0.28961944570239867        0.0000000000000000        8.3942887740525746E-002  -8.3423288236239308E-003 -0.17009525304440265     
  0.29565318415453196        0.0000000000000000        8.4182679900672353E-002  -7.9162661403214159E-003 -0.16851514641567381     
  0.30168692260666524        0.0000000000000000        8.4409248016589916E-002  -7.6231558959881061E-003 -0.16697774808066523     
  0.30772066105879853        0.0000000000000000        8.4622755098152674E-002  -7.4813193300300781E-003 -0.16552483186900815     
