 When , h , G ,  uh , Energy
 Initial    11.964399999998799        0.0000000000000000        0.0000000000000000        5.8559773067514493     
 End    11.964399999999431       -3.2210928553797878E-019  -9.7722039677493080E-019   5.8521256345736230     
