 When , h , G ,  uh , Energy
 Initial    11.988799999998720        0.0000000000000000        0.0000000000000000        5.8755554762679703     
 End    11.988799999999515       -1.2387579605034634E-017  -1.5004795631510493E-017   5.8748432932252879     
