   0.0000000000000000        0.0000000000000000       0.10000000000000001        0.0000000000000000        0.0000000000000000     
   6.0337384521333042E-003   0.0000000000000000        9.4945790707829256E-002 -0.13219516108333484      -0.11083779293815568     
   1.2067476904266608E-002   0.0000000000000000        9.1832146337971265E-002 -0.16086821518291705      -0.12003485395618489     
   1.8101215356399913E-002   0.0000000000000000        8.9444206591446668E-002 -0.13604982025496037      -0.13655773926265474     
   2.4134953808533217E-002   0.0000000000000000        8.7477336654089771E-002 -0.10320812179856979      -0.14637243857108131     
   3.0168692260666520E-002   0.0000000000000000        8.5895739920874903E-002  -7.8740235556438609E-002 -0.15521425850883105     
   3.6202430712799827E-002   0.0000000000000000        8.4719824502580671E-002  -5.9653220110587393E-002 -0.15977552336934808     
   4.2236169164933134E-002   0.0000000000000000        8.4000640121891915E-002  -4.4717925517243177E-002 -0.16146080021475151     
   4.8269907617066440E-002   0.0000000000000000        8.3626498766792234E-002  -3.2512292021534009E-002 -0.16331666070518303     
   5.4303646069199747E-002   0.0000000000000000        8.3476254951192208E-002  -2.5090130929407775E-002 -0.16440481015745248     
   6.0337384521333054E-002   0.0000000000000000        8.3455147047351685E-002  -2.1818402743345296E-002 -0.16531433567120118     
   6.6371122973466354E-002   0.0000000000000000        8.3498168255359703E-002  -2.0189133872170001E-002 -0.16576450705977255     
   7.2404861425599654E-002   0.0000000000000000        8.3566103632665201E-002  -1.8660415733552656E-002 -0.16562708684777666     
   7.8438599877732954E-002   0.0000000000000000        8.3624094578286484E-002  -1.7112161289837849E-002 -0.16529512952789854     
   8.4472338329866253E-002   0.0000000000000000        8.3655008197984659E-002  -1.5216770918002151E-002 -0.16493328218116127     
   9.0506076781999553E-002   0.0000000000000000        8.3656631779073787E-002  -1.3354613541278017E-002 -0.16450525271287680     
   9.6539815234132853E-002   0.0000000000000000        8.3638535458083071E-002  -1.1870106518771614E-002 -0.16429661964269390     
  0.10257355368626615        0.0000000000000000        8.3619034307667456E-002  -1.1492906844891695E-002 -0.16414735913960654     
  0.10860729213839945        0.0000000000000000        8.3600172029219100E-002  -1.1818123428802276E-002 -0.16419349222687565     
  0.11464103059053275        0.0000000000000000        8.3580095528169862E-002  -1.2238356494250213E-002 -0.16439589735330273     
  0.12067476904266605        0.0000000000000000        8.3563339909717330E-002  -1.2740619823901535E-002 -0.16462775965380136     
  0.12670850749479937        0.0000000000000000        8.3553004949005666E-002  -1.3211923319379279E-002 -0.16499667393049444     
  0.13274224594693268        0.0000000000000000        8.3549942421657919E-002  -1.3722481341299638E-002 -0.16537471023505335     
  0.13877598439906599        0.0000000000000000        8.3551711693314282E-002  -1.4142531828731012E-002 -0.16568001657248668     
  0.14480972285119931        0.0000000000000000        8.3557359810496779E-002  -1.4419493878335597E-002 -0.16593194216735535     
  0.15084346130333262        0.0000000000000000        8.3564970152095963E-002  -1.4485814250248696E-002 -0.16606074517504510     
  0.15687719975546593        0.0000000000000000        8.3575295004906069E-002  -1.4389853775645962E-002 -0.16616428204873102     
  0.16291093820759925        0.0000000000000000        8.3588386916269269E-002  -1.4231969265331011E-002 -0.16620461757977287     
  0.16894467665973256        0.0000000000000000        8.3604289504145585E-002  -1.4098856791428294E-002 -0.16620887380981372     
  0.17497841511186588        0.0000000000000000        8.3622423629003073E-002  -1.4010203447106968E-002 -0.16621937507036461     
  0.18101215356399919        0.0000000000000000        8.3642091996421211E-002  -1.3951051264165027E-002 -0.16618462377681609     
  0.18704589201613250        0.0000000000000000        8.3662761909687383E-002  -1.3915716491263224E-002 -0.16617077631198224     
  0.19307963046826582        0.0000000000000000        8.3683727091426824E-002  -1.3893906176796103E-002 -0.16612890983258630     
  0.19911336892039913        0.0000000000000000        8.3704459441496626E-002  -1.3877417960128726E-002 -0.16608415059851306     
  0.20514710737253244        0.0000000000000000        8.3724807999236039E-002  -1.3868147444759083E-002 -0.16603440299199176     
  0.21118084582466576        0.0000000000000000        8.3744811931933477E-002  -1.3866025880971158E-002 -0.16596485142171694     
  0.21721458427679907        0.0000000000000000        8.3764428721195439E-002  -1.3862552548474179E-002 -0.16590567259802316     
  0.22324832272893239        0.0000000000000000        8.3783729587793537E-002  -1.3858030092824474E-002 -0.16583068195013467     
  0.22928206118106570        0.0000000000000000        8.3802733045599931E-002  -1.3854309028898825E-002 -0.16575631091043588     
  0.23531579963319901        0.0000000000000000        8.3821362553506001E-002  -1.3850990425385904E-002 -0.16567820535726233     
  0.24134953808533233        0.0000000000000000        8.3839510262493144E-002  -1.3843668045072987E-002 -0.16559816240732822     
  0.24738327653746564        0.0000000000000000        8.3857007991369442E-002  -1.3831823833888309E-002 -0.16551391860436473     
  0.25341701498959895        0.0000000000000000        8.3873837593656755E-002  -1.3816752350631130E-002 -0.16542622329633366     
